Run tabu parameter tuning
START FOR bqp250.1
Size shrunk from 250 to 250
Warning: Given tenure ratio leads to small tabu tenure of 3.Minimum tabu_tenure 5 set instead
0 | 1 | 1 | Search | -42198 | -42198 | Global Improvement.
0 | 6 | 6 | Search | -47521 | -47521 | Global Improvement.
0 | 7 | 7 | Search | -47623 | -47623 | Global Improvement.
0 | 8 | 8 | Search | -47681 | -47681 | Global Improvement.
0 | 9 | 9 | Search | -47707 | -47707 | Global Improvement.
0 | 10 | 10 | Search | -47725 | -47725 | Global Improvement.
0 | 11 | 11 | Search | -47747 | -47747 | Global Improvement.
0 | 12 | 12 | Search | -47783 | -47783 | Global Improvement.
0 | 13 | 13 | Search | -47797 | -47797 | Global Improvement.
0 | 14 | 14 | Search | -47890 | -47890 | Global Improvement.
0 | 15 | 15 | Search | -47928 | -47928 | Global Improvement.
0 | 20 | 20 | Search | -47984 | -47984 | Global Improvement.
0 | 21 | 21 | Search | -48016 | -48016 | Global Improvement.
0 | 22 | 22 | Search | -48048 | -48048 | Global Improvement.
0 | 23 | 23 | Search | -48062 | -48062 | Global Improvement.
0 | 24 | 24 | Search | -48068 | -48068 | Global Improvement.
0 | 26 | 26 | Search | -48102 | -48102 | Global Improvement.
18 | 2565 | 39 | Diversification | -48142 | -48142 | Global Improvement.
18 | 2566 | 1 | Search | -48272 | -48272 | Global Improvement.
18 | 2567 | 2 | Search | -48328 | -48328 | Global Improvement.
18 | 2568 | 3 | Search | -48428 | -48428 | Global Improvement.
18 | 2569 | 4 | Search | -48456 | -48456 | Global Improvement.
18 | 2570 | 5 | Search | -48469 | -48469 | Global Improvement.
18 | 2577 | 12 | Search | -48471 | -48471 | Global Improvement.
18 | 2578 | 13 | Search | -48491 | -48491 | Global Improvement.
18 | 2585 | 20 | Search | -48533 | -48533 | Global Improvement.
18 | 2586 | 21 | Search | -48563 | -48563 | Global Improvement.
35 | 5088 | 2 | Diversification | -48567 | -48567 | Global Improvement.
35 | 5089 | 1 | Search | -48615 | -48615 | Global Improvement.
35 | 5090 | 2 | Search | -48663 | -48663 | Global Improvement.
35 | 5092 | 4 | Search | -48692 | -48692 | Global Improvement.
71 | 10194 | 2 | Search | -48742 | -48742 | Global Improvement.
71 | 10195 | 3 | Search | -48824 | -48824 | Global Improvement.
71 | 10204 | 12 | Search | -48834 | -48834 | Global Improvement.
71 | 10206 | 14 | Search | -48842 | -48842 | Global Improvement.
71 | 10217 | 25 | Search | -48896 | -48896 | Global Improvement.
71 | 10218 | 26 | Search | -48947 | -48947 | Global Improvement.
71 | 10219 | 27 | Search | -48949 | -48949 | Global Improvement.
71 | 10223 | 31 | Search | -48975 | -48975 | Global Improvement.
71 | 10224 | 32 | Search | -48995 | -48995 | Global Improvement.
71 | 10225 | 33 | Search | -49013 | -49013 | Global Improvement.
89 | 12779 | 4 | Search | -49037 | -49037 | Global Improvement.

 Optimization finished in 1.4689323459999999s. 
 Objective of best solution found: -49037Warning: Given tenure ratio leads to small tabu tenure of 3.Minimum tabu_tenure 5 set instead
0 | 1 | 1 | Search | -46687 | -46687 | Global Improvement.
0 | 2 | 2 | Search | -46955 | -46955 | Global Improvement.
0 | 3 | 3 | Search | -47133 | -47133 | Global Improvement.
0 | 4 | 4 | Search | -47297 | -47297 | Global Improvement.
0 | 5 | 5 | Search | -47413 | -47413 | Global Improvement.
0 | 6 | 6 | Search | -47521 | -47521 | Global Improvement.
0 | 7 | 7 | Search | -47623 | -47623 | Global Improvement.
0 | 8 | 8 | Search | -47681 | -47681 | Global Improvement.
0 | 9 | 9 | Search | -47707 | -47707 | Global Improvement.
0 | 10 | 10 | Search | -47725 | -47725 | Global Improvement.
0 | 11 | 11 | Search | -47747 | -47747 | Global Improvement.
0 | 12 | 12 | Search | -47783 | -47783 | Global Improvement.
0 | 13 | 13 | Search | -47797 | -47797 | Global Improvement.
0 | 14 | 14 | Search | -47890 | -47890 | Global Improvement.
0 | 15 | 15 | Search | -47928 | -47928 | Global Improvement.
0 | 20 | 20 | Search | -47984 | -47984 | Global Improvement.
0 | 21 | 21 | Search | -48016 | -48016 | Global Improvement.
0 | 22 | 22 | Search | -48048 | -48048 | Global Improvement.
0 | 23 | 23 | Search | -48062 | -48062 | Global Improvement.
0 | 24 | 24 | Search | -48068 | -48068 | Global Improvement.
0 | 26 | 26 | Search | -48102 | -48102 | Global Improvement.
2 | 337 | 11 | Search | -48126 | -48126 | Global Improvement.
2 | 338 | 12 | Search | -48174 | -48174 | Global Improvement.
2 | 342 | 16 | Search | -48226 | -48226 | Global Improvement.
2 | 343 | 17 | Search | -48246 | -48246 | Global Improvement.
2 | 344 | 18 | Search | -48260 | -48260 | Global Improvement.
2 | 345 | 19 | Search | -48273 | -48273 | Global Improvement.
2 | 346 | 20 | Search | -48279 | -48279 | Global Improvement.
2 | 351 | 25 | Search | -48293 | -48293 | Global Improvement.
2 | 352 | 26 | Search | -48321 | -48321 | Global Improvement.
2 | 353 | 27 | Search | -48341 | -48341 | Global Improvement.
2 | 356 | 30 | Search | -48424 | -48424 | Global Improvement.
2 | 357 | 31 | Search | -48437 | -48437 | Global Improvement.
2 | 359 | 33 | Search | -48466 | -48466 | Global Improvement.
2 | 366 | 40 | Search | -48503 | -48503 | Global Improvement.
2 | 367 | 41 | Search | -48557 | -48557 | Global Improvement.
2 | 368 | 42 | Search | -48561 | -48561 | Global Improvement.
2 | 369 | 43 | Search | -48575 | -48575 | Global Improvement.
2 | 370 | 44 | Search | -48667 | -48667 | Global Improvement.
2 | 371 | 45 | Search | -48789 | -48789 | Global Improvement.
2 | 372 | 46 | Search | -48851 | -48851 | Global Improvement.
2 | 373 | 47 | Search | -48887 | -48887 | Global Improvement.
2 | 374 | 48 | Search | -48895 | -48895 | Global Improvement.
2 | 375 | 49 | Search | -48953 | -48953 | Global Improvement.
2 | 379 | 53 | Search | -48961 | -48961 | Global Improvement.
2 | 380 | 54 | Search | -48997 | -48997 | Global Improvement.
2 | 381 | 55 | Search | -49017 | -49017 | Global Improvement.
2 | 382 | 56 | Search | -49035 | -49035 | Global Improvement.
2 | 383 | 57 | Search | -49037 | -49037 | Global Improvement.

 Optimization finished in 0.447717773s. 
 Objective of best solution found: -49037Warning: Given tenure ratio leads to small tabu tenure of 3.Minimum tabu_tenure 5 set instead
0 | 1 | 1 | Search | -46687 | -46687 | Global Improvement.
0 | 2 | 2 | Search | -46955 | -46955 | Global Improvement.
0 | 3 | 3 | Search | -47133 | -47133 | Global Improvement.
0 | 4 | 4 | Search | -47297 | -47297 | Global Improvement.
0 | 5 | 5 | Search | -47413 | -47413 | Global Improvement.
0 | 6 | 6 | Search | -47521 | -47521 | Global Improvement.
0 | 7 | 7 | Search | -47623 | -47623 | Global Improvement.
0 | 8 | 8 | Search | -47681 | -47681 | Global Improvement.
0 | 9 | 9 | Search | -47707 | -47707 | Global Improvement.
0 | 10 | 10 | Search | -47725 | -47725 | Global Improvement.
0 | 11 | 11 | Search | -47747 | -47747 | Global Improvement.
0 | 12 | 12 | Search | -47783 | -47783 | Global Improvement.
0 | 13 | 13 | Search | -47797 | -47797 | Global Improvement.
0 | 14 | 14 | Search | -47890 | -47890 | Global Improvement.
0 | 15 | 15 | Search | -47928 | -47928 | Global Improvement.
0 | 20 | 20 | Search | -47984 | -47984 | Global Improvement.
0 | 21 | 21 | Search | -48016 | -48016 | Global Improvement.
0 | 22 | 22 | Search | -48048 | -48048 | Global Improvement.
0 | 23 | 23 | Search | -48062 | -48062 | Global Improvement.
0 | 24 | 24 | Search | -48068 | -48068 | Global Improvement.
0 | 26 | 26 | Search | -48102 | -48102 | Global Improvement.
2 | 337 | 11 | Search | -48126 | -48126 | Global Improvement.
2 | 338 | 12 | Search | -48174 | -48174 | Global Improvement.
2 | 342 | 16 | Search | -48226 | -48226 | Global Improvement.
2 | 343 | 17 | Search | -48246 | -48246 | Global Improvement.
2 | 344 | 18 | Search | -48260 | -48260 | Global Improvement.
2 | 345 | 19 | Search | -48273 | -48273 | Global Improvement.
2 | 346 | 20 | Search | -48279 | -48279 | Global Improvement.
2 | 351 | 25 | Search | -48293 | -48293 | Global Improvement.
2 | 352 | 26 | Search | -48321 | -48321 | Global Improvement.
2 | 353 | 27 | Search | -48341 | -48341 | Global Improvement.
2 | 356 | 30 | Search | -48424 | -48424 | Global Improvement.
2 | 357 | 31 | Search | -48437 | -48437 | Global Improvement.
2 | 359 | 33 | Search | -48466 | -48466 | Global Improvement.
2 | 366 | 40 | Search | -48503 | -48503 | Global Improvement.
2 | 367 | 41 | Search | -48557 | -48557 | Global Improvement.
2 | 368 | 42 | Search | -48561 | -48561 | Global Improvement.
2 | 369 | 43 | Search | -48575 | -48575 | Global Improvement.
2 | 370 | 44 | Search | -48667 | -48667 | Global Improvement.
2 | 371 | 45 | Search | -48789 | -48789 | Global Improvement.
2 | 372 | 46 | Search | -48851 | -48851 | Global Improvement.
2 | 373 | 47 | Search | -48887 | -48887 | Global Improvement.
2 | 374 | 48 | Search | -48895 | -48895 | Global Improvement.
2 | 375 | 49 | Search | -48953 | -48953 | Global Improvement.
2 | 379 | 53 | Search | -48961 | -48961 | Global Improvement.
2 | 380 | 54 | Search | -48997 | -48997 | Global Improvement.
2 | 381 | 55 | Search | -49017 | -49017 | Global Improvement.
2 | 382 | 56 | Search | -49035 | -49035 | Global Improvement.
2 | 383 | 57 | Search | -49037 | -49037 | Global Improvement.

 Optimization finished in 0.151168554s. 
 Objective of best solution found: -49037Warning: Given tenure ratio leads to small tabu tenure of 3.Minimum tabu_tenure 5 set instead
0 | 1 | 1 | Search | -46687 | -46687 | Global Improvement.
0 | 2 | 2 | Search | -46955 | -46955 | Global Improvement.
0 | 3 | 3 | Search | -47133 | -47133 | Global Improvement.
0 | 4 | 4 | Search | -47297 | -47297 | Global Improvement.
0 | 5 | 5 | Search | -47413 | -47413 | Global Improvement.
0 | 6 | 6 | Search | -47521 | -47521 | Global Improvement.
0 | 7 | 7 | Search | -47623 | -47623 | Global Improvement.
0 | 8 | 8 | Search | -47681 | -47681 | Global Improvement.
0 | 9 | 9 | Search | -47707 | -47707 | Global Improvement.
0 | 10 | 10 | Search | -47725 | -47725 | Global Improvement.
0 | 11 | 11 | Search | -47747 | -47747 | Global Improvement.
0 | 12 | 12 | Search | -47783 | -47783 | Global Improvement.
0 | 13 | 13 | Search | -47797 | -47797 | Global Improvement.
0 | 14 | 14 | Search | -47890 | -47890 | Global Improvement.
0 | 15 | 15 | Search | -47928 | -47928 | Global Improvement.
0 | 20 | 20 | Search | -47984 | -47984 | Global Improvement.
0 | 21 | 21 | Search | -48016 | -48016 | Global Improvement.
0 | 22 | 22 | Search | -48048 | -48048 | Global Improvement.
0 | 23 | 23 | Search | -48062 | -48062 | Global Improvement.
0 | 24 | 24 | Search | -48068 | -48068 | Global Improvement.
0 | 26 | 26 | Search | -48102 | -48102 | Global Improvement.
124 | 18238 | 12 | Search | -48184 | -48184 | Global Improvement.
124 | 18239 | 13 | Search | -48248 | -48248 | Global Improvement.
125 | 18240 | 14 | Search | -48306 | -48306 | Global Improvement.
125 | 18241 | 15 | Search | -48354 | -48354 | Global Improvement.
125 | 18242 | 16 | Search | -48400 | -48400 | Global Improvement.
125 | 18243 | 17 | Search | -48438 | -48438 | Global Improvement.
125 | 18244 | 18 | Search | -48608 | -48608 | Global Improvement.
125 | 18245 | 19 | Search | -48638 | -48638 | Global Improvement.
125 | 18246 | 20 | Search | -48664 | -48664 | Global Improvement.
125 | 18247 | 21 | Search | -48780 | -48780 | Global Improvement.
125 | 18248 | 22 | Search | -48950 | -48950 | Global Improvement.
125 | 18249 | 23 | Search | -48993 | -48993 | Global Improvement.
125 | 18250 | 24 | Search | -49011 | -49011 | Global Improvement.
125 | 18251 | 25 | Search | -49013 | -49013 | Global Improvement.
1498 | 213304 | 53 | Search | -49035 | -49035 | Global Improvement.
1498 | 213305 | 54 | Search | -49037 | -49037 | Global Improvement.

 Optimization finished in 3.237764667s. 
 Objective of best solution found: -49037Warning: Given tenure ratio leads to small tabu tenure of 3.Minimum tabu_tenure 5 set instead
0 | 1 | 1 | Search | -46687 | -46687 | Global Improvement.
0 | 2 | 2 | Search | -46955 | -46955 | Global Improvement.
0 | 3 | 3 | Search | -47133 | -47133 | Global Improvement.
0 | 4 | 4 | Search | -47297 | -47297 | Global Improvement.
0 | 5 | 5 | Search | -47413 | -47413 | Global Improvement.
0 | 6 | 6 | Search | -47521 | -47521 | Global Improvement.
0 | 7 | 7 | Search | -47623 | -47623 | Global Improvement.
0 | 8 | 8 | Search | -47681 | -47681 | Global Improvement.
0 | 9 | 9 | Search | -47707 | -47707 | Global Improvement.
0 | 10 | 10 | Search | -47725 | -47725 | Global Improvement.
0 | 11 | 11 | Search | -47747 | -47747 | Global Improvement.
0 | 12 | 12 | Search | -47783 | -47783 | Global Improvement.
0 | 13 | 13 | Search | -47797 | -47797 | Global Improvement.
0 | 14 | 14 | Search | -47890 | -47890 | Global Improvement.
0 | 15 | 15 | Search | -47928 | -47928 | Global Improvement.
0 | 20 | 20 | Search | -47984 | -47984 | Global Improvement.
0 | 21 | 21 | Search | -48016 | -48016 | Global Improvement.
0 | 22 | 22 | Search | -48048 | -48048 | Global Improvement.
0 | 23 | 23 | Search | -48062 | -48062 | Global Improvement.
0 | 24 | 24 | Search | -48068 | -48068 | Global Improvement.
0 | 26 | 26 | Search | -48102 | -48102 | Global Improvement.
128 | 18241 | 15 | Search | -48108 | -48108 | Global Improvement.
128 | 18242 | 16 | Search | -48168 | -48168 | Global Improvement.
128 | 18243 | 17 | Search | -48204 | -48204 | Global Improvement.
128 | 18244 | 18 | Search | -48316 | -48316 | Global Improvement.
128 | 18245 | 19 | Search | -48324 | -48324 | Global Improvement.
128 | 18246 | 20 | Search | -48330 | -48330 | Global Improvement.
128 | 18247 | 21 | Search | -48332 | -48332 | Global Improvement.
292 | 41681 | 34 | Search | -48335 | -48335 | Global Improvement.
292 | 41682 | 35 | Search | -48341 | -48341 | Global Improvement.
292 | 41686 | 39 | Search | -48390 | -48390 | Global Improvement.
292 | 41687 | 40 | Search | -48403 | -48403 | Global Improvement.
292 | 41692 | 45 | Search | -48465 | -48465 | Global Improvement.
292 | 41693 | 46 | Search | -48516 | -48516 | Global Improvement.
292 | 41694 | 47 | Search | -48536 | -48536 | Global Improvement.
292 | 41695 | 48 | Search | -48546 | -48546 | Global Improvement.
292 | 41696 | 49 | Search | -48558 | -48558 | Global Improvement.
292 | 41698 | 51 | Search | -48712 | -48712 | Global Improvement.
292 | 41699 | 52 | Search | -48824 | -48824 | Global Improvement.
292 | 41700 | 53 | Search | -48867 | -48867 | Global Improvement.
292 | 41701 | 54 | Search | -48881 | -48881 | Global Improvement.
292 | 41702 | 55 | Search | -48883 | -48883 | Global Improvement.
292 | 41706 | 59 | Search | -48895 | -48895 | Global Improvement.
292 | 41707 | 60 | Search | -48953 | -48953 | Global Improvement.
292 | 41711 | 64 | Search | -48961 | -48961 | Global Improvement.
292 | 41712 | 65 | Search | -48997 | -48997 | Global Improvement.
292 | 41713 | 66 | Search | -49017 | -49017 | Global Improvement.
292 | 41714 | 67 | Search | -49035 | -49035 | Global Improvement.
292 | 41715 | 68 | Search | -49037 | -49037 | Global Improvement.

 Optimization finished in 0.878140663s. 
 Objective of best solution found: -49037Warning: Given tenure ratio leads to small tabu tenure of 3.Minimum tabu_tenure 5 set instead
0 | 1 | 1 | Search | -46687 | -46687 | Global Improvement.
0 | 2 | 2 | Search | -46955 | -46955 | Global Improvement.
0 | 3 | 3 | Search | -47133 | -47133 | Global Improvement.
0 | 4 | 4 | Search | -47297 | -47297 | Global Improvement.
0 | 5 | 5 | Search | -47413 | -47413 | Global Improvement.
0 | 6 | 6 | Search | -47521 | -47521 | Global Improvement.
0 | 7 | 7 | Search | -47623 | -47623 | Global Improvement.
0 | 8 | 8 | Search | -47681 | -47681 | Global Improvement.
0 | 9 | 9 | Search | -47707 | -47707 | Global Improvement.
0 | 10 | 10 | Search | -47725 | -47725 | Global Improvement.
0 | 11 | 11 | Search | -47747 | -47747 | Global Improvement.
0 | 12 | 12 | Search | -47783 | -47783 | Global Improvement.
0 | 13 | 13 | Search | -47797 | -47797 | Global Improvement.
0 | 14 | 14 | Search | -47890 | -47890 | Global Improvement.
0 | 15 | 15 | Search | -47928 | -47928 | Global Improvement.
0 | 20 | 20 | Search | -47984 | -47984 | Global Improvement.
0 | 21 | 21 | Search | -48016 | -48016 | Global Improvement.
0 | 22 | 22 | Search | -48048 | -48048 | Global Improvement.
0 | 23 | 23 | Search | -48062 | -48062 | Global Improvement.
0 | 24 | 24 | Search | -48068 | -48068 | Global Improvement.
0 | 26 | 26 | Search | -48102 | -48102 | Global Improvement.
17 | 2590 | 14 | Search | -48106 | -48106 | Global Improvement.
17 | 2591 | 15 | Search | -48116 | -48116 | Global Improvement.
17 | 2592 | 16 | Search | -48136 | -48136 | Global Improvement.
17 | 2598 | 22 | Search | -48138 | -48138 | Global Improvement.
17 | 2599 | 23 | Search | -48186 | -48186 | Global Improvement.
17 | 2600 | 24 | Search | -48210 | -48210 | Global Improvement.
17 | 2601 | 25 | Search | -48218 | -48218 | Global Improvement.
17 | 2602 | 26 | Search | -48220 | -48220 | Global Improvement.
17 | 2606 | 30 | Search | -48250 | -48250 | Global Improvement.
17 | 2607 | 31 | Search | -48306 | -48306 | Global Improvement.
17 | 2608 | 32 | Search | -48326 | -48326 | Global Improvement.
18 | 2609 | 33 | Search | -48332 | -48332 | Global Improvement.
53 | 7717 | 8 | Search | -48335 | -48335 | Global Improvement.
53 | 7718 | 9 | Search | -48341 | -48341 | Global Improvement.
53 | 7726 | 17 | Search | -48355 | -48355 | Global Improvement.
53 | 7727 | 18 | Search | -48381 | -48381 | Global Improvement.
53 | 7728 | 19 | Search | -48391 | -48391 | Global Improvement.
53 | 7729 | 20 | Search | -48403 | -48403 | Global Improvement.
53 | 7732 | 23 | Search | -48558 | -48558 | Global Improvement.
53 | 7734 | 25 | Search | -48712 | -48712 | Global Improvement.
53 | 7735 | 26 | Search | -48824 | -48824 | Global Improvement.
53 | 7736 | 27 | Search | -48867 | -48867 | Global Improvement.
53 | 7737 | 28 | Search | -48881 | -48881 | Global Improvement.
53 | 7738 | 29 | Search | -48883 | -48883 | Global Improvement.
53 | 7742 | 33 | Search | -48895 | -48895 | Global Improvement.
53 | 7743 | 34 | Search | -48953 | -48953 | Global Improvement.
53 | 7747 | 38 | Search | -48961 | -48961 | Global Improvement.
53 | 7748 | 39 | Search | -48997 | -48997 | Global Improvement.
53 | 7749 | 40 | Search | -49017 | -49017 | Global Improvement.
53 | 7750 | 41 | Search | -49035 | -49035 | Global Improvement.
53 | 7751 | 42 | Search | -49037 | -49037 | Global Improvement.

 Optimization finished in 3.843720547s. 
 Objective of best solution found: -49037Warning: Given tenure ratio leads to small tabu tenure of 3.Minimum tabu_tenure 5 set instead
